363|Sudden Death (1995)|01-Jan-1995||http://us.imdb.com/M/title-exact?Sudden%20Death%20(1995)|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|http://image.tmdb.org/t/p/original/eoWvKD60lT95Ss1MYNgVExpo5iU.jpg
364|Ace Ventura: When Nature Calls (1995)|01-Jan-1995||http://us.imdb.com/M/title-exact?Ace%20Ventura:%20When%20Nature%20Calls%20(1995)|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|http://image.tmdb.org/t/p/original/wRlGnJhEzcxBjvWtvbjhDSU1cIY.jpg
365|Powder (1995)|01-Jan-1995||http://us.imdb.com/M/title-exact?Powder%20(1995)|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|http://image.tmdb.org/t/p/original/1uRKsxOCtgz0xVqs9l4hYtp4dFm.jpg
366|Dangerous Minds (1995)|01-Jan-1995||http://us.imdb.com/M/title-exact?Dangerous%20Minds%20(1995)|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|http://image.tmdb.org/t/p/original/y5Jee3QmYOlpqfaPPbfvtdVc5wj.jpg
367|Clueless (1995)|01-Jan-1995||http://us.imdb.com/M/title-exact?Clueless%20(1995)|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|http://image.tmdb.org/t/p/original/i8gEHh2sszB6YWLC0jl559sxAeN.jpg
368|Bio-Dome (1996)|01-Jan-1996||http://us.imdb.com/M/title-exact?Bio-Dome%20(1996)|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|http://image.tmdb.org/t/p/original/1bAUaipv3gDU1pATGwziyq1VTwZ.jpg
369|Black Sheep (1996)|02-Feb-1996||http://us.imdb.com/M/title-exact?Black%20Sheep%20(1996)|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|http://image.tmdb.org/t/p/original/8YoL8WSHv7UKTq7iziI7SrRmdql.jpg
370|Mary Reilly (1996)|23-Feb-1996||http://us.imdb.com/M/title-exact?Mary%20Reilly%20(1996)|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|1|0|0|http://image.tmdb.org/t/p/original/Oesh4pN5J2ing4flkgkiVdxILP.jpg
371|Bridges of Madison County, The (1995)|09-Feb-1996||http://us.imdb.com/M/title-exact?Bridges%20of%20Madison%20County,%20The%20(1995)|0|0|0|0|0|0|0|0|1|0|0|0|0|0|1|0|0|0|0|http://image.tmdb.org/t/p/original/czRuGEx9Yhnh6nApirTLPToxHNu.jpg
372|Jeffrey (1995)|01-Jan-1995||http://us.imdb.com/M/title-exact?Jeffrey%20(1995)|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|http://image.tmdb.org/t/p/original/mdQd6vgt2sr8gCIVUucwxus29j1.jpg
373|Judge Dredd (1995)|01-Jan-1995||http://us.imdb.com/M/title-exact?Judge%20Dredd%20(1995)|0|1|1|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|http://image.tmdb.org/t/p/original/71fkYuMVMtdbREh9Mp3gTFmI8Bv.jpg
374|Mighty Morphin Power Rangers: The Movie (1995)|01-Jan-1995||http://us.imdb.com/M/title-exact?Mighty%20Morphin%20Power%20Rangers:%20The%20Movie%20(1995)|0|1|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|http://image.tmdb.org/t/p/original/A3ijhraMN0tvpDnPoyVP7NulkSr.jpg
375|Showgirls (1995)|01-Jan-1995||http://us.imdb.com/M/title-exact?Showgirls%20(1995)|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|http://image.tmdb.org/t/p/original/7O2SxrsXYaGFZ5cZgJF0Ab5SV5J.jpg
376|Houseguest (1994)|01-Jan-1994||http://us.imdb.com/M/title-exact?Houseguest%20(1994)|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|http://image.tmdb.org/t/p/original/hJ1t3dz51ZirOZVzse9LpmW5Mnw.jpg
377|Heavyweights (1994)|01-Jan-1994||http://us.imdb.com/M/title-exact?Heavyweights%20(1994)|0|0|0|0|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|http://image.tmdb.org/t/p/original/j6bhaWGuhL5nyRK0FdpnRIBDlp3.jpg
378|Miracle on 34th Street (1994)|01-Jan-1994||http://us.imdb.com/M/title-exact?Miracle%20on%2034th%20Street%20(1994)|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|http://image.tmdb.org/t/p/original/h8kkqroLwxvAHxWGIStEZaNd4wr.jpg
379|Tales From the Crypt Presents: Demon Knight (1995)|01-Jan-1995||http://us.imdb.com/M/title-exact?Tales%20From%20the%20Crypt%20Presents:%20Demon%20Knight%20(1995)|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|http://image.tmdb.org/t/p/original/8uD5yk0ECebJ59lhvhTBKhUojc.jpg
380|Star Trek: Generations (1994)|01-Jan-1994||http://us.imdb.com/M/title-exact?Star%20Trek:%20Generations%20(1994)|0|1|1|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|http://image.tmdb.org/t/p/original/wjrXjlNpDq9U8vYmAwf420yDFtn.jpg
381|Muriel's Wedding (1994)|01-Jan-1994||http://us.imdb.com/M/title-exact?Muriel's%20Wedding%20(1994)|0|0|0|0|0|1|0|0|0|0|0|0|0|0|1|0|0|0|0|http://image.tmdb.org/t/p/original/qoZShHm8QTrHAR80LypwI0SYp8I.jpg
382|Adventures of Priscilla, Queen of the Desert, The (1994)|01-Jan-1994||http://us.imdb.com/M/title-exact?Adventures%20of%20Priscilla,%20Queen%20of%20the%20Desert,%20The%20(1994)|0|0|0|0|0|1|0|0|1|0|0|0|0|0|0|0|0|0|0|http://image.tmdb.org/t/p/original/yXW8XocbanLYcQHmQkqq0clNCFI.jpg
383|Flintstones, The (1994)|01-Jan-1994||http://us.imdb.com/M/title-exact?Flintstones,%20The%20(1994)|0|0|0|0|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|https://upload.wikimedia.org/wikipedia/en/thumb/d/dc/Flintstones_ver2.jpg/220px-Flintstones_ver2.jpg
384|Naked Gun 33 1/3: The Final Insult (1994)|01-Jan-1994||http://us.imdb.com/M/title-exact?Naked%20Gun%2033%201/3:%20The%20Final%20Insult%20(1994)|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|http://image.tmdb.org/t/p/original/k3F8N3jeqXOpm1qjY7mL8O6vdx.jpg
385|True Lies (1994)|01-Jan-1994||http://us.imdb.com/M/title-exact?True%20Lies%20(1994)|0|1|1|0|0|1|0|0|0|0|0|0|0|0|1|0|0|0|0|http://image.tmdb.org/t/p/original/mTAHr5h5i64hTLqo0cW2X2083Cx.jpg
386|Addams Family Values (1993)|01-Jan-1993||http://us.imdb.com/M/title-exact?Addams%20Family%20Values%20(1993)|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|http://image.tmdb.org/t/p/original/zEwEXGDvJ8Ou2s6XbLMPvMTX53S.jpg
387|Age of Innocence, The (1993)|01-Jan-1993||http://us.imdb.com/M/title-exact?Age%20of%20Innocence,%20The%20(1993)|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|http://image.tmdb.org/t/p/original/xdkFwyufgtTR4E9rk4CL2r4l00a.jpg
388|Beverly Hills Cop III (1994)|01-Jan-1994||http://us.imdb.com/M/title-exact?Beverly%20Hills%20Cop%20III%20(1994)|0|1|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|http://image.tmdb.org/t/p/original/tw9gAhqQcBFX0X0XfVbWqUsmzoU.jpg
389|Black Beauty (1994)|01-Jan-1994||http://us.imdb.com/Title?Black+Beauty+(1994/I)|0|0|1|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|http://image.tmdb.org/t/p/original/e8LdBWsUzjjvUjMwgfaAukQXg3i.jpg
390|Fear of a Black Hat (1993)|01-Jan-1993||http://us.imdb.com/M/title-exact?Fear%20of%20a%20Black%20Hat%20(1993)|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|http://image.tmdb.org/t/p/original/jrpkn4GuBDS1Kh0lyR1UcXgeMi9.jpg
391|Last Action Hero (1993)|01-Jan-1993||http://us.imdb.com/M/title-exact?Last%20Action%20Hero%20(1993)|0|1|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|http://image.tmdb.org/t/p/original/yeLurMF2Xy3nex17hBbxft6zGR0.jpg
392|Man Without a Face, The (1993)|01-Jan-1993||http://us.imdb.com/M/title-exact?Man%20Without%20a%20Face,%20The%20(1993)|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|http://image.tmdb.org/t/p/original/9dmH2jc6jwlZo90JQTFOx4XaBWt.jpg
393|Mrs. Doubtfire (1993)|01-Jan-1993||http://us.imdb.com/M/title-exact?Mrs.%20Doubtfire%20(1993)|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|http://image.tmdb.org/t/p/original/uHaG83JfxXj0szxkGzbS7ZTIyzV.jpg
394|Radioland Murders (1994)|01-Jan-1994||http://us.imdb.com/M/title-exact?Radioland%20Murders%20(1994)|0|0|0|0|0|1|0|0|0|0|0|0|0|1|1|0|0|0|0|http://image.tmdb.org/t/p/original/mDhWDGvzy5My1HTBCAFl82gneWN.jpg
395|Robin Hood: Men in Tights (1993)|01-Jan-1993||http://us.imdb.com/M/title-exact?Robin%20Hood:%20Men%20in%20Tights%20(1993)|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|http://image.tmdb.org/t/p/original/3pd3sdot0HfQTFzqgTUzaF4kcxP.jpg
396|Serial Mom (1994)|01-Jan-1994||http://us.imdb.com/M/title-exact?Serial%20Mom%20(1994)|0|0|0|0|0|1|1|0|0|0|0|1|0|0|0|0|0|0|0|http://image.tmdb.org/t/p/original/rH1TpgzOuZcjf6SpNTVMLs9GZUm.jpg
397|Striking Distance (1993)|01-Jan-1993||http://us.imdb.com/M/title-exact?Striking%20Distance%20(1993)|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|http://image.tmdb.org/t/p/original/b1O7SFkhoMo5Ukv1CzSFByAeq5G.jpg
398|Super Mario Bros. (1993)|01-Jan-1993||http://us.imdb.com/M/title-exact?Super%20Mario%20Bros.%20(1993)|0|1|1|0|1|0|0|0|0|0|0|0|0|0|0|1|0|0|0|http://image.tmdb.org/t/p/original/bmv7fmcBFzjnJvirfAdZm75qERY.jpg
399|Three Musketeers, The (1993)|01-Jan-1993||http://us.imdb.com/M/title-exact?Three%20Musketeers,%20The%20(1993)|0|1|1|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|http://image.tmdb.org/t/p/original/n8ob0xjLIjnvqgWY57rPQYOw7t.jpg
400|Little Rascals, The (1994)|01-Jan-1994||http://us.imdb.com/M/title-exact?Little%20Rascals,%20The%20(1994)|0|0|0|0|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|http://image.tmdb.org/t/p/original/bYpc0diOR3nk9yZeDXEHmsjuKjI.jpg
401|Brady Bunch Movie, The (1995)|01-Jan-1995||http://us.imdb.com/M/title-exact?Brady%20Bunch%20Movie,%20The%20(1995)|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|http://image.tmdb.org/t/p/original/zqUFRgbHec3zEMI8jqzau5jYn8Z.jpg
402|Ghost (1990)|01-Jan-1990||http://us.imdb.com/M/title-exact?Ghost%20(1990)|0|0|0|0|0|1|0|0|0|0|0|0|0|0|1|0|1|0|0|http://image.tmdb.org/t/p/original/rtxy3cplRFPUvruZajpcoxOQ7bi.jpg
403|Batman (1989)|01-Jan-1989||http://us.imdb.com/M/title-exact?Batman%20(1989)|0|1|1|0|0|0|1|0|1|0|0|0|0|0|0|0|0|0|0|http://image.tmdb.org/t/p/original/kBf3g9crrADGMc2AMAMlLBgSm2h.jpg
404|Pinocchio (1940)|01-Jan-1940||http://us.imdb.com/M/title-exact?Pinocchio%20(1940)|0|0|0|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|http://image.tmdb.org/t/p/original/7HI8FD4glaWdYqCF0kReT1N56Bi.jpg
405|Mission: Impossible (1996)|22-May-1996||http://us.imdb.com/M/title-exact?Mission:%20Impossible%20(1996)|0|1|1|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|http://image.tmdb.org/t/p/original/vmj2PzTLC6xJvshpq8SlaYE3gbd.jpg
406|Thinner (1996)|25-Oct-1996||http://us.imdb.com/M/title-exact?Thinner%20(1996)|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|1|0|0|http://image.tmdb.org/t/p/original/wmnTIiRf3Nl5jhMlqLRXQY5msN6.jpg
407|Spy Hard (1996)|24-May-1996||http://us.imdb.com/M/title-exact?Spy%20Hard%20(1996)|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|http://image.tmdb.org/t/p/original/rYIqre2VJvykvXuQSVC0D3Hs4LU.jpg
408|Close Shave, A (1995)|28-Apr-1996||http://us.imdb.com/M/title-exact?Close%20Shave,%20A%20(1995)|0|0|0|1|0|1|0|0|0|0|0|0|0|0|0|0|1|0|0|http://image.tmdb.org/t/p/original/efFW4euBJIha6WVJoBPSfyui2Aa.jpg
409|Jack (1996)|07-Aug-1996||http://us.imdb.com/M/title-exact?Jack%20(1996)|0|0|0|0|0|1|0|0|1|0|0|0|0|0|0|0|0|0|0|http://image.tmdb.org/t/p/original/f3J77Cy3pRSeeN52Pk8oIvgi6IN.jpg
410|Kingpin (1996)|12-Jul-1996||http://us.imdb.com/M/title-exact?Kingpin%20(1996)|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|http://image.tmdb.org/t/p/original/l2LObt7s0hakFi9ga6tOKMqKkuo.jpg
411|Nutty Professor, The (1996)|28-Jun-1996||http://us.imdb.com/M/title-exact?Nutty%20Professor,%20The%20(1996)|0|0|0|0|0|1|0|0|0|1|0|0|0|0|1|1|0|0|0|http://image.tmdb.org/t/p/original/5DOwcsvjYzHbQLnWkZPthhFYxaj.jpg
412|Very Brady Sequel, A (1996)|23-Aug-1996||http://us.imdb.com/M/title-exact?Very%20Brady%20Sequel,%20A%20(1996)|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|http://image.tmdb.org/t/p/original/qzsNA9uYrnjeKDnuRNf5rUOCpOH.jpg
413|Tales from the Crypt Presents: Bordello of Blood (1996)|19-Jul-1996||http://us.imdb.com/M/title-exact?Tales%20from%20the%20Crypt%20Presents:%20Bordello%20of%20Blood%20(1996)|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|http://image.tmdb.org/t/p/original/k3DDcdfIfwKubjcFWqIkVL7cQFC.jpg
414|My Favorite Year (1982)|01-Jan-1982||http://us.imdb.com/M/title-exact?My%20Favorite%20Year%20(1982)|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|http://image.tmdb.org/t/p/original/3ahoywOARd9tQnDh0M1IKWFoepg.jpg
415|Apple Dumpling Gang, The (1975)|01-Jan-1975||http://us.imdb.com/M/title-exact?Apple%20Dumpling%20Gang,%20The%20(1975)|0|0|0|0|1|1|0|0|0|0|0|0|0|0|0|0|0|0|1|http://image.tmdb.org/t/p/original/riyhAKdGo7DzcFanbDzFvZfx2yq.jpg
416|Old Yeller (1957)|01-Jan-1957||http://us.imdb.com/M/title-exact?Old%20Yeller%20(1957)|0|0|0|0|1|0|0|0|1|0|0|0|0|0|0|0|0|0|0|http://image.tmdb.org/t/p/original/cpmJyQpmg6fF8VkBUAAFIs8tLKh.jpg
417|Parent Trap, The (1961)|01-Jan-1961||http://us.imdb.com/M/title-exact?Parent%20Trap,%20The%20(1961)|0|0|0|0|1|0|0|0|1|0|0|0|0|0|0|0|0|0|0|http://image.tmdb.org/t/p/original/7vR4e3ga3mdSEpYe8kMeUv3mgND.jpg
418|Cinderella (1950)|01-Jan-1950||http://us.imdb.com/M/title-exact?Cinderella%20(1950)|0|0|0|1|1|0|0|0|0|0|0|0|1|0|0|0|0|0|0|http://image.tmdb.org/t/p/original/2wlK3RvdWK3zcyDYd5lUB5r4XMe.jpg
419|Mary Poppins (1964)|01-Jan-1964||http://us.imdb.com/M/title-exact?Mary%20Poppins%20(1964)|0|0|0|0|1|1|0|0|0|0|0|0|1|0|0|0|0|0|0|http://image.tmdb.org/t/p/original/cjIIKTkeE8eKAmYULEZg6wKPZVe.jpg
420|Alice in Wonderland (1951)|01-Jan-1951||http://us.imdb.com/M/title-exact?Alice%20in%20Wonderland%20(1951)|0|0|0|1|1|0|0|0|0|0|0|0|1|0|0|0|0|0|0|http://image.tmdb.org/t/p/original/pvEE5EN5N1yjmHmldfL4aJWm56l.jpg
421|William Shakespeare's Romeo and Juliet (1996)|25-Oct-1996||http://us.imdb.com/Title?Romeo+%2B+Juliet+(1996)|0|0|0|0|0|0|0|0|1|0|0|0|0|0|1|0|0|0|0|http://image.tmdb.org/t/p/original/t52FqTfIttKQjdPxd6LxJ6UpVkv.jpg
422|Aladdin and the King of Thieves (1996)|01-Jan-1996||http://us.imdb.com/M/title-exact?Aladdin%20and%20the%20King%20of%20Thieves%20(1996)%20(V)|0|0|0|1|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|http://image.tmdb.org/t/p/original/f6cwFA76j6aaRu1KOQ8bBYfSlLx.jpg
423|E.T. the Extra-Terrestrial (1982)|01-Jan-1982||http://us.imdb.com/M/title-exact?E%2ET%2E%20the%20Extra-Terrestrial%20%281982%29|0|0|0|0|1|0|0|0|1|1|0|0|0|0|0|1|0|0|0|http://image.tmdb.org/t/p/original/vEaHlJljhYqYjMc7HmNEOoq3UlU.jpg
424|Children of the Corn: The Gathering (1996)|01-Jan-1996||http://us.imdb.com/M/title-exact?Children%20of%20the%20Corn%3A%20The%20Gathering%20%281996%29|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|http://image.tmdb.org/t/p/original/n4Q7QMnC7JjtnuNwIZf4m8TVGPT.jpg
425|Bob Roberts (1992)|01-Jan-1992||http://us.imdb.com/M/title-exact?Bob%20Roberts%20(1992)|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|http://image.tmdb.org/t/p/original/gDJt4SGJQ0c2wCyDVghCRoRMxgo.jpg
426|Transformers: The Movie, The (1986)|01-Jan-1986||http://us.imdb.com/M/title-exact?Transformers:%20The%20Movie,%20The%20(1986)|0|1|0|1|1|0|0|0|0|0|0|0|0|0|0|1|1|1|0|http://image.tmdb.org/t/p/original/bgSHbGEA1OM6qDs3Qba4VlSZsNG.jpg
427|To Kill a Mockingbird (1962)|01-Jan-1962||http://us.imdb.com/M/title-exact?To%20Kill%20a%20Mockingbird%20(1962)|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|http://image.tmdb.org/t/p/original/gQg6sPYfNTUlf8wEtydzWl09RyR.jpg
428|Harold and Maude (1971)|01-Jan-1971||http://us.imdb.com/M/title-exact?Harold%20and%20Maude%20(1971)|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|http://image.tmdb.org/t/p/original/xqay68babjK46U9WBFD2TmtnGcx.jpg
429|Day the Earth Stood Still, The (1951)|01-Jan-1951||http://us.imdb.com/M/title-exact?Day%20the%20Earth%20Stood%20Still,%20The%20(1951)|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|1|0|0|0|http://image.tmdb.org/t/p/original/7fNFk4EAGbuRFqrSJprgXEIX5Za.jpg
430|Duck Soup (1933)|01-Jan-1933||http://us.imdb.com/M/title-exact?Duck%20Soup%20(1933)|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|1|0|http://image.tmdb.org/t/p/original/jy4DJN8pKmEz4UNjCGiFaJuMfDJ.jpg
431|Highlander (1986)|01-Jan-1986||http://us.imdb.com/M/title-exact?Highlander%20(1986)|0|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|http://image.tmdb.org/t/p/original/6l4t1vWAFMuAiOpDT0mDWlrr5Mp.jpg
432|Fantasia (1940)|01-Jan-1940||http://us.imdb.com/M/title-exact?Fantasia%20(1940)|0|0|0|1|1|0|0|0|0|0|0|0|1|0|0|0|0|0|0|http://image.tmdb.org/t/p/original/dYZ1r3MJnXVGBBSYKgpd8UWGyFw.jpg
433|Heathers (1989)|01-Jan-1989||http://us.imdb.com/M/title-exact?Heathers%20(1989)|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|http://image.tmdb.org/t/p/original/38DHopfWHrWqYjphcBeAxOomled.jpg
434|Forbidden Planet (1956)|01-Jan-1956||http://us.imdb.com/M/title-exact?Forbidden%20Planet%20(1956)|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|http://image.tmdb.org/t/p/original/qdH1Fm5vl1DAjXNHPmRZ4yEiUgM.jpg
435|Butch Cassidy and the Sundance Kid (1969)|01-Jan-1969||http://us.imdb.com/M/title-exact?Butch%20Cassidy%20and%20the%20Sundance%20Kid%20(1969)|0|1|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|1|http://image.tmdb.org/t/p/original/jQH0mTzQ1gQ56H8a0z52WreiEok.jpg
436|American Werewolf in London, An (1981)|01-Jan-1981||http://us.imdb.com/M/title-exact?American%20Werewolf%20in%20London,%20An%20(1981)|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|http://image.tmdb.org/t/p/original/a8doVE7sXezmIeAFyXJcI3hPna5.jpg
437|Amityville 1992: It's About Time (1992)|01-Jan-1992||http://us.imdb.com/M/title-exact?Amityville%201992:%20It's%20About%20Time%20(1992)|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|https://images-na.ssl-images-amazon.com/images/M/MV5BYjc0MThhNzMtZGVkNi00NmU5LTk4OWItM2YxYjFmNTRmMWM4XkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX182_CR0,0,182,268_AL_.jpg
438|Amityville 3-D (1983)|01-Jan-1983||http://us.imdb.com/M/title-exact?Amityville%203-D%20(1983)|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|http://image.tmdb.org/t/p/original/g2UKS6IFN1cdRkF0WHaZl5KYWVE.jpg
439|Amityville: A New Generation (1993)|01-Jan-1993||http://us.imdb.com/M/title-exact?Amityville:%20A%20New%20Generation%20(1993)|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|http://image.tmdb.org/t/p/original/k38YBT6yg22NziWVOT7p1ULLzQ9.jpg
440|Amityville II: The Possession (1982)|01-Jan-1982||http://us.imdb.com/M/title-exact?Amityville%20II:%20The%20Possession%20(1982)|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|http://image.tmdb.org/t/p/original/73uDJsGG1opVrBnmAejW4zShEjr.jpg
441|Amityville Horror, The (1979)|01-Jan-1979||http://us.imdb.com/M/title-exact?Amityville%20Horror,%20The%20(1979)|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|http://image.tmdb.org/t/p/original/cZW2ajrHSiA0Ar2o00g4ezUYqZX.jpg
442|Amityville Curse, The (1990)|01-Jan-1990||http://us.imdb.com/M/title-exact?Amityville%20Curse,%20The%20(1990)|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|http://image.tmdb.org/t/p/original/iUZMWvsHivx5V0JAUGWl1v1Q0aC.jpg
443|Birds, The (1963)|01-Jan-1963||http://us.imdb.com/M/title-exact?Birds,%20The%20(1963)|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|http://image.tmdb.org/t/p/original/z0iYrJ6GsAMP3abOha7uGMuc5kZ.jpg
444|Blob, The (1958)|01-Jan-1958||http://us.imdb.com/M/title-exact?Blob,%20The%20(1958)|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|1|0|0|0|http://image.tmdb.org/t/p/original/hUZXLtqL0In7F6IXEQHapkqXa0G.jpg
445|Body Snatcher, The (1945)|01-Jan-1945||http://us.imdb.com/M/title-exact?Body%20Snatcher,%20The%20(1945)|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|http://image.tmdb.org/t/p/original/emvdLecrjSLO8pJII1XbYJqXhcB.jpg
446|Burnt Offerings (1976)|01-Jan-1976||http://us.imdb.com/M/title-exact?Burnt%20Offerings%20(1976)|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|http://image.tmdb.org/t/p/original/hZiqE176wGdkv0XuiI8sKJasTDx.jpg
447|Carrie (1976)|01-Jan-1976||http://us.imdb.com/M/title-exact?Carrie%20(1976)|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|http://image.tmdb.org/t/p/original/uc3OvgmbnYaS5Y0BOjSmC1EmSz1.jpg
448|Omen, The (1976)|01-Jan-1976||http://us.imdb.com/M/title-exact?Omen,%20The%20(1976)|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|http://image.tmdb.org/t/p/original/uY14zS4Sm2DdvFXeczFKgLgkQUP.jpg
449|Star Trek: The Motion Picture (1979)|01-Jan-1979||http://us.imdb.com/M/title-exact?Star%20Trek:%20The%20Motion%20Picture%20(1979)|0|1|1|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|http://image.tmdb.org/t/p/original/ys5Sgpc27mVo3H5zYLPV9LWDq5.jpg
450|Star Trek V: The Final Frontier (1989)|01-Jan-1989||http://us.imdb.com/M/title-exact?Star%20Trek%20V:%20The%20Final%20Frontier%20(1989)|0|1|1|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|http://image.tmdb.org/t/p/original/kugwPq2E5IkzrgoxRycnoqqUS9H.jpg
451|Grease (1978)|01-Jan-1978||http://us.imdb.com/M/title-exact?Grease%20(1978)|0|0|0|0|0|1|0|0|0|0|0|0|1|0|1|0|0|0|0|http://image.tmdb.org/t/p/original/iMHdFTrCYhue74sBnXkdO39AJ3R.jpg
452|Jaws 2 (1978)|01-Jan-1978||http://us.imdb.com/M/title-exact?Jaws%202%20(1978)|0|1|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|http://image.tmdb.org/t/p/original/zzGtimy1mUJYDjFjCmn2dpHREGV.jpg
453|Jaws 3-D (1983)|01-Jan-1983||http://us.imdb.com/M/title-exact?Jaws%203-D%20(1983)|0|1|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|http://image.tmdb.org/t/p/original/2OrqOCcMb2fH7TQYXXU7vdhhEh0.jpg
454|Bastard Out of Carolina (1996)|15-Dec-1996||http://us.imdb.com/M/title-exact?Bastard%20Out%20of%20Carolina%20(1996)|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|http://image.tmdb.org/t/p/original/zfTpTthvsAxcMctOcX5tYESb3vL.jpg
455|Jackie Chan's First Strike (1996)|10-Jan-1997||http://us.imdb.com/M/title-exact?Police%20Story%204:%20First%20Strike%20(1996)|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|http://image.tmdb.org/t/p/original/4JkJgWudkQ5gzr8UTLfL1EjPnA4.jpg
456|Beverly Hills Ninja (1997)|17-Jan-1997||http://us.imdb.com/M/title-exact?Beverly%20Hills%20Ninja%20(1997)|0|1|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|http://image.tmdb.org/t/p/original/kHPiEtmMVLyFiYrvrCwRU9wVXBU.jpg
